participant_id	original_participant_id	species	sex
sub-Godzilla+0+STD	sub-Godzilla_0-STD	Rattus norvegicus	F
sub-Godzilla+2+STD	sub-Godzilla_2-STD	Rattus norvegicus	F
sub-Godzilla+4+STD	sub-Godzilla_4-STD	Rattus norvegicus	F
